file;vertices;edges;time;solsize;recsteps;finished;verified
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r055.dimacs;20;116;1.67;233;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r057.dimacs;20;72;1.72;336;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r059.dimacs;20;108;1.75;359;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r061.dimacs;30;231;10.67;699;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r063.dimacs;30;141;9.14;851;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r065.dimacs;30;223;14.60;1019;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r067.dimacs;30;159;13.68;933;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r069.dimacs;30;197;14.62;793;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r071.dimacs;30;165;12.20;893;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r073.dimacs;30;165;12.56;893;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r075.dimacs;30;150;10.58;707;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r077.dimacs;30;163;11.82;889;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r079.dimacs;30;163;10.86;889;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r081.dimacs;40;440;47.07;1398;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r083.dimacs;40;302;53.14;1741;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r085.dimacs;40;291;55.47;1589;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r087.dimacs;40;421;49.30;1631;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r089.dimacs;40;346;51.20;1408;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r091.dimacs;40;276;49.71;1380;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r093.dimacs;40;533;56.18;1644;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r095.dimacs;40;377;56.13;1488;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r097.dimacs;50;747;133.09;2181;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r099.dimacs;50;439;138.50;1945;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r101.dimacs;50;439;137.31;1945;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r103.dimacs;50;405;186.80;1985;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r105.dimacs;50;513;142.74;2114;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r107.dimacs;50;513;145.67;2114;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r109.dimacs;50;469;197.56;2400;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r111.dimacs;50;469;203.66;2400;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r113.dimacs;50;606;185.68;2161;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r115.dimacs;60;1244;;;;0;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r117.dimacs;60;516;;;;0;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r119.dimacs;60;534;;;;0;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r121.dimacs;60;943;;;;0;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r123.dimacs;60;854;;;;0;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r125.dimacs;70;1481;;;;0;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r127.dimacs;70;1433;;;;0;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r129.dimacs;70;909;;;;0;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r131.dimacs;80;2084;;;;0;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r133.dimacs;80;1629;;;;0;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w001.dimacs;4;3;0.03;0;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w003.dimacs;6;8;0.04;21;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w005.dimacs;16;118;0.39;4;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w007.dimacs;16;107;0.37;7;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w009.dimacs;13;77;0.13;8;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w011.dimacs;14;88;0.16;10;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w013.dimacs;15;48;0.36;14;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w015.dimacs;10;14;0.07;16;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w017.dimacs;14;60;0.26;20;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w019.dimacs;16;112;0.27;22;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w021.dimacs;11;22;0.14;24;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w023.dimacs;16;39;0.58;80;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w025.dimacs;16;95;0.50;84;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w027.dimacs;16;84;0.30;88;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w029.dimacs;16;68;0.26;92;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w031.dimacs;13;75;0.23;102;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w033.dimacs;16;48;0.38;105;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w035.dimacs;16;45;0.22;122;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w037.dimacs;15;45;0.47;140;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w039.dimacs;18;139;0.73;7;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w041.dimacs;17;40;0.30;16;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w043.dimacs;16;92;0.13;21;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w045.dimacs;15;86;0.20;27;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w047.dimacs;15;81;0.35;38;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w049.dimacs;18;143;0.41;46;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w051.dimacs;17;115;0.62;53;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w053.dimacs;15;82;0.37;56;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w055.dimacs;43;268;31.00;1064;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w057.dimacs;44;893;37.60;216;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w059.dimacs;44;784;112.96;1196;0;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w061.dimacs;44;634;185.58;1463;0;1;correct;
