file;vertices;edges;time;solsize;recsteps;finished;verified
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r017.dimacs;10;22;0.00;311;11;1;>>BAD COST<< ;218
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r019.dimacs;10;13;0.00;198;4;1;>>BAD COST<< ;132
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r021.dimacs;10;22;0.01;252;13;1;>>BAD COST<< ;190
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r023.dimacs;10;17;0.01;225;10;1;>>BAD COST<< ;127
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r025.dimacs;10;20;0.00;213;10;1;>>BAD COST<< ;128
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r027.dimacs;10;20;0.00;213;10;1;>>BAD COST<< ;128
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r029.dimacs;10;20;0.01;213;10;1;>>BAD COST<< ;128
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r031.dimacs;20;159;0.15;3747;135;1;>>BAD COST<< ;3380
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r033.dimacs;20;162;0.14;4368;144;1;>>BAD COST<< ;4088
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r035.dimacs;20;165;0.16;4088;144;1;>>BAD COST<< ;3845
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r037.dimacs;20;159;0.13;3747;135;1;>>BAD COST<< ;3380
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r039.dimacs;20;162;0.15;4368;144;1;>>BAD COST<< ;4088
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r041.dimacs;20;116;0.08;2642;86;1;>>BAD COST<< ;2409
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r043.dimacs;20;72;0.04;1392;50;1;>>BAD COST<< ;1056
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r045.dimacs;20;108;0.06;2676;87;1;>>BAD COST<< ;2317
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r047.dimacs;20;104;0.07;2404;87;1;>>BAD COST<< ;2082
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r049.dimacs;20;66;0.03;1179;49;1;>>BAD COST<< ;710
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r051.dimacs;20;114;0.06;2719;91;1;>>BAD COST<< ;2308
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r053.dimacs;20;114;0.06;2864;90;1;>>BAD COST<< ;2424
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r055.dimacs;20;116;0.06;2642;86;1;>>BAD COST<< ;2409
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r057.dimacs;20;72;0.03;1392;50;1;>>BAD COST<< ;1056
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r059.dimacs;20;108;0.07;2676;87;1;>>BAD COST<< ;2317
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r061.dimacs;30;231;0.38;5349;200;1;>>BAD COST<< ;4650
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r063.dimacs;30;141;0.10;2841;99;1;>>BAD COST<< ;1990
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r065.dimacs;30;223;0.30;5659;195;1;>>BAD COST<< ;4640
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r067.dimacs;30;159;0.16;3262;133;1;>>BAD COST<< ;2329
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r069.dimacs;30;197;0.26;4668;170;1;>>BAD COST<< ;3875
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r071.dimacs;30;165;0.14;3497;134;1;>>BAD COST<< ;2604
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r073.dimacs;30;165;0.15;3497;134;1;>>BAD COST<< ;2604
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r075.dimacs;30;150;0.14;2976;118;1;>>BAD COST<< ;2269
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r077.dimacs;30;163;0.19;3483;125;1;>>BAD COST<< ;2594
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r079.dimacs;30;163;0.18;3483;125;1;>>BAD COST<< ;2594
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r081.dimacs;40;440;1.57;11062;389;1;>>BAD COST<< ;9664
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r083.dimacs;40;302;0.64;6930;267;1;>>BAD COST<< ;5189
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r085.dimacs;40;291;0.66;6225;244;1;>>BAD COST<< ;4636
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r087.dimacs;40;421;1.36;10507;384;1;>>BAD COST<< ;8876
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r089.dimacs;40;346;0.84;8092;307;1;>>BAD COST<< ;6684
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r091.dimacs;40;276;0.58;6041;229;1;>>BAD COST<< ;4661
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r093.dimacs;40;533;2.52;13354;491;1;>>BAD COST<< ;11710
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r095.dimacs;40;377;1.02;8991;336;1;>>BAD COST<< ;7503
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r097.dimacs;50;747;5.01;18947;693;1;>>BAD COST<< ;16766
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r099.dimacs;50;439;1.53;9647;378;1;>>BAD COST<< ;7702
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r101.dimacs;50;439;1.59;9647;378;1;>>BAD COST<< ;7702
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r103.dimacs;50;405;1.11;8116;343;1;>>BAD COST<< ;6131
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r105.dimacs;50;513;2.02;11745;467;1;>>BAD COST<< ;9631
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r107.dimacs;50;513;2.45;11745;467;1;>>BAD COST<< ;9631
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r109.dimacs;50;469;1.91;10166;414;1;>>BAD COST<< ;7766
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r111.dimacs;50;469;1.94;10166;414;1;>>BAD COST<< ;7766
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r113.dimacs;50;606;3.39;14113;545;1;>>BAD COST<< ;11952
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r115.dimacs;60;1244;17.65;31959;1176;1;>>BAD COST<< ;28474
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r117.dimacs;60;516;3.06;10020;439;1;>>BAD COST<< ;6777
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r119.dimacs;60;534;2.89;11373;462;1;>>BAD COST<< ;8053
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r121.dimacs;60;943;9.11;23084;867;1;>>BAD COST<< ;20091
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r123.dimacs;60;854;8.07;20342;781;1;>>BAD COST<< ;16734
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r125.dimacs;70;1481;28.23;37476;1407;1;>>BAD COST<< ;33223
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r127.dimacs;70;1433;24.74;36002;1358;1;>>BAD COST<< ;31874
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r129.dimacs;70;909;10.03;20798;840;1;>>BAD COST<< ;16446
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r131.dimacs;80;2084;64.21;53838;1994;1;>>BAD COST<< ;46850
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r133.dimacs;80;1629;37.61;40074;1528;1;>>BAD COST<< ;34401
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r135.dimacs;80;1137;16.65;25548;1049;1;>>BAD COST<< ;20081
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r137.dimacs;80;1619;36.55;40801;1515;1;>>BAD COST<< ;35235
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r139.dimacs;90;1760;46.44;42207;1660;1;>>BAD COST<< ;34978
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r141.dimacs;90;1384;26.92;30218;1277;1;>>BAD COST<< ;22913
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r143.dimacs;90;2515;104.19;63460;2416;1;>>BAD COST<< ;56252
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r145.dimacs;90;2970;138.71;76697;2875;1;>>BAD COST<< ;69331
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r147.dimacs;100;3157;178.24;81279;3054;1;>>BAD COST<< ;72351
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r149.dimacs;100;1708;43.04;37808;1613;1;>>BAD COST<< ;29517
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r151.dimacs;100;1708;44.12;37808;1613;1;>>BAD COST<< ;29517
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r153.dimacs;100;2624;109.58;63201;2508;1;>>BAD COST<< ;54095
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r155.dimacs;100;2067;63.40;49109;1963;1;>>BAD COST<< ;41023
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r157.dimacs;100;2067;65.03;49109;1963;1;>>BAD COST<< ;41023
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/1-random/r159.dimacs;100;2944;147.93;74533;2847;1;>>BAD COST<< ;65648
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w001.dimacs;4;3;0.01;0;1;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w003.dimacs;6;8;0.00;21;1;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w005.dimacs;16;118;0.05;4899;82;1;>>BAD COST<< ;4895
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w007.dimacs;16;107;0.00;7;3;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w009.dimacs;13;77;0.04;8354;69;1;>>BAD COST<< ;8346
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w011.dimacs;14;88;0.04;3895;69;1;>>BAD COST<< ;3885
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w013.dimacs;15;48;0.01;241;21;1;>>BAD COST<< ;227
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w015.dimacs;10;14;0.00;16;4;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w017.dimacs;14;60;0.02;2725;49;1;>>BAD COST<< ;2705
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w019.dimacs;16;112;0.05;1673;53;1;>>BAD COST<< ;1651
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w021.dimacs;11;22;0.01;130;13;1;>>BAD COST<< ;106
